playerID,nameFirst,nameLast,nameGiven,weight,height,bats,throws
douglas01,Astyanax,Douglass,Astyanax Saunders,190,73,L,R
dougljo01,John,Douglas,John Franklin,195,74,L,L
douglkl01,Klondike,Douglass,William Bingham,200,72,L,R
douglla01,Larry,Douglas,Lawrence Howard,175,75,R,R
douglph01,Phil,Douglas,Phillip Brooks,190,75,R,R
douglse01,Sean,Douglass,Sean Reed,200,78,R,R
douglwh01,Whammy,Douglas,Charles William,185,74,R,R
doumiry01,Ryan,Doumit,Ryan Matthew,220,73,B,R
douthta01,Taylor,Douthit,Taylor Lee,175,71,R,R
dovede01,Dennis,Dove,Dennis Anthony,205,76,R,R
dowcl01,Clarence,Dow,Clarence G.,,,,
dowdjo01,John,Dowd,John Leo,170,68,R,R
dowdki01,Skip,Dowd,James Joseph,160,70,R,R
dowdsn01,Snooks,Dowd,Raymond Bernard,163,68,R,R
dowdto01,Tommy,Dowd,Thomas Jefferson,173,68,R,R
dowelke01,Ken,Dowell,Kenneth Allen,160,69,R,R
dowiejo01,Joe,Dowie,Joseph E.,150,68,,
dowlida01,Dave,Dowling,David Barclay,181,74,R,L
dowlipe01,Pete,Dowling,Henry James Peter,165,71,L,L
downere01,Red,Downey,Alexander Cummings,174,71,L,L
downeto01,Tom,Downey,Thomas Edward,178,70,R,R
downial01,Al,Downing,Alphonso Erwin,175,71,R,L
downibr01,Brian,Downing,Brian Jay,170,70,R,R
downsda01,Dave,Downs,David Ralph,220,77,R,R
downsda02,Darin,Downs,Darin Burton,210,75,R,L
downske01,Kelly,Downs,Kelly Robert,195,76,R,R
downsma01,Matt,Downs,Russell Matt,190,73,R,R
downsre01,Red,Downs,Jerome Willis,155,71,R,R
downssc01,Scott,Downs,Scott Jeremy,215,74,L,L
dowseto01,Tom,Dowse,Thomas Joseph,175,71,R,R
doylebr01,Brian,Doyle,Brian Reed,160,70,L,R
doyleca01,Carl,Doyle,William Carl,185,73,R,R
doyleco01,Conny,Doyle,Cornelius J.,185,70,,
doyleda01,Danny,Doyle,Howard James,195,73,B,R
doylede01,Denny,Doyle,Robert Dennis,175,69,L,R
doyleja01,Jack,Doyle,John Joseph,155,69,R,R
doyleje01,Jess,Doyle,Jesse Herbert,175,71,R,R
doyleje02,Jeff,Doyle,Jeffrey Donald,160,69,B,R
doyleji01,Jim,Doyle,James Francis,168,70,R,R
doylejo01,Jacob,Doyle,Jacob Dixon,,,,
doylejo02,John,Doyle,John Aloysius,160,70,,R
doylela01,Larry,Doyle,Lawrence Joseph,165,70,L,R
doylepa01,Paul,Doyle,Paul Sinnott,172,71,L,L
doylesl01,Slow Joe,Doyle,Judd Bruce,150,68,R,R
doyneco01,Cory,Doyne,Michael Cory,240,74,R,R
doziebr01,Brian,Dozier,James Brian,190,71,R,R
doziebu01,Buzz,Dozier,William Joseph,185,75,R,R
doziedj01,D. J.,Dozier,William Henry,202,72,R,R
dozieto01,Tom,Dozier,Thomas Dean,190,74,R,R
drabedo01,Doug,Drabek,Douglas Dean,185,73,R,R
drabeky01,Kyle,Drabek,Kyle Jordan,230,73,R,R
drabomo01,Moe,Drabowsky,Myron Walter,190,75,R,R
dragodi01,Dick,Drago,Richard Anthony,190,73,R,R
drahmbr01,Brian,Drahman,Brian Stacy,205,75,R,R
drakede01,Delos,Drake,Delos Daniel,170,71,R,L
drakela01,Larry,Drake,Larry Francis,195,73,L,R
drakelo01,Logan,Drake,Logan Gaffney,165,70,R,R
drakely01,Lyman,Drake,Lyman Daniel,,72,,
drakesa01,Sammy,Drake,Samuel Harrison,175,71,B,R
drakeso01,Solly,Drake,Solomon Louis,170,72,B,R
draketo01,Tom,Drake,Thomas Kendall,185,73,R,R
dranske01,Kelly,Dransfeldt,Kelly Daniel,195,74,R,R
drapemi01,Mike,Draper,Michael Anthony,180,74,R,R
draubja01,Jake,Drauby,Jacob F.,163,70,,
draveda01,Dave,Dravecky,David Francis,195,73,R,L
dreesbi01,Bill,Dreesen,William Richard,160,67,L,R
dreesto01,Tom,Drees,Thomas Kent,210,78,B,L
dreifda01,Darren,Dreifort,Darren James,205,74,R,R
dreiscl01,Clem,Dreisewerd,Clemens Johann,195,73,L,L
drescbi01,Bill,Drescher,William Clayton,190,74,L,R
dresery01,Ryan,Drese,Ryan Thomas,245,75,R,R
dressbo01,Bob,Dresser,Robert Nicholson,,,L,L
dressch01,Chuck,Dressen,Charles Walter,146,65,R,R
dresski01,Kirk,Dressendorfer,Kirk Richard,180,71,R,R
dressle01,Lee,Dressen,Leo August,165,72,L,L
dressro01,Rob,Dressler,Robert Alan,180,75,R,R
drewca01,Cameron,Drew,Cameron Steward,230,77,L,R
drewda01,Dave,Drew,David,,,,
drewjd01,J. D.,Drew,David Jonathan,200,73,L,R
drewsfr01,Frank,Drews,Frank John,175,70,R,R
drewska01,Karl,Drews,Karl August,192,76,R,R
drewst01,Stephen,Drew,Stephen Oris,190,72,L,R
drewti01,Tim,Drew,Timothy Andrew,195,73,R,R
dreyest01,Steve,Dreyer,Steven William,185,75,R,R
dreyfba99,Barney,Dreyfuss,Barney,,,,
driesda01,Dan,Driessen,Daniel,187,71,L,R
drillle01,Lew,Drill,Lewis L.,186,66,R,R
driscde01,Denny,Driscoll,John F.,160,70,L,L
driscde02,Dennis,Driscoll,Dennis F.,,,,
driscji01,Jim,Driscoll,James Bernard,175,71,L,R
driscmi01,Michael,Driscoll,Michael Columbus,160,71,R,R
driscpa01,Paddy,Driscoll,John Leo,155,68,R,R
drisktr01,Travis,Driskill,Travis Corey,185,72,R,R
drissmi01,Mike,Drissel,Michael F.,,71,R,R
drohato01,Tom,Drohan,Thomas F.,175,70,R,R
dropowa01,Walt,Dropo,Walter,220,77,R,R
drottdi01,Dick,Drott,Richard Fred,185,72,R,R
drucklo01,Louis,Drucke,Louis Frank,188,73,R,R
druhoca01,Carl,Druhot,Carl A.,150,67,L,L
drummti01,Tim,Drummond,Timothy Darnell,170,75,R,R
drumrke01,Keith,Drumright,Keith Alan,170,70,L,R
drysddo01,Don,Drysdale,Donald Scott,190,77,R,R
dubiemo01,Monk,Dubiel,Walter John,190,72,R,R
duboibr01,Brian,Dubois,Brian Andrew,165,70,L,L
duboija01,Jason,Dubois,Jason Bradford,220,77,R,R
duboser01,Eric,DuBose,Eric Ladell,230,75,L,L
dubucje01,Jean,Dubuc,Jean Joseph Octave,185,70,R,R
duceyro01,Rob,Ducey,Robert Thomas,175,74,L,R
duchsju01,Justin,Duchscherer,Justin Craig,165,75,R,R
duckwbr01,Brandon,Duckworth,Brandon J.,215,74,R,R
duckwji01,Jim,Duckworth,James Raymond,194,76,R,R
dudalu01,Lucas,Duda,Lucas Christopher,255,76,L,R
dudlecl01,Clise,Dudley,Elzie Clise,195,73,L,R
dudrajo01,John,Dudra,John Joseph,175,71,R,R
duensbr01,Brian,Duensing,Brian Matthew,205,72,L,L
duesha01,Hal,Dues,Hal Joseph,180,75,R,R
duffaji01,Jim,Duffalo,James Francis,175,73,R,R
duffech01,Charlie,Duffee,Charles Edward,151,65,R,R
duffijo01,John,Duffie,John Brown,210,79,R,R
duffla01,Larry,Duff,Cecil Elba,175,73,L,R
duffma01,Matt,Duff,Matthew Clark,192,73,R,R
duffpa01,Pat,Duff,Patrick Henry,,70,,R
duffybe01,Bernie,Duffy,Bernard Allen,180,71,R,R
duffych01,Chris,Duffy,Christopher Ellis,185,70,L,L
duffyda01,Danny,Duffy,Daniel Richard,200,75,L,L
duffyed01,Ed,Duffy,Edward Charles,152,67,,R
duffyfr01,Frank,Duffy,Frank Thomas,180,73,R,R
duffyhu01,Hugh,Duffy,Hugh,168,67,R,R
duganbi01,Bill,Dugan,William H.,,,,
duganda01,Dan,Dugan,Daniel Phillip,187,73,L,L
duganed01,Ed,Dugan,Edward John,,,,R
duganjo01,Joe,Dugan,Joseph Anthony,160,71,R,R
dugasgu01,Gus,Dugas,Augustin Joseph,165,69,L,L
dugdada01,Dan,Dugdale,Daniel Edward,180,68,R,
dugeyos01,Oscar,Dugey,Oscar Joseph,160,68,R,R
duggaji01,Jim,Duggan,James Elmer,165,70,L,L
dugglbi01,Bill,Duggleby,William James,,,,R
dukema01,Martin,Duke,Martin F.,135,65,,R
dukesel01,Elijah,Dukes,Elijah David,225,74,R,R
dukesja01,Jan,Dukes,Noble Jan,175,71,L,L
dukesto01,Tom,Dukes,Thomas Earl,185,74,R,R
dukeza01,Zach,Duke,Zachary Thomas,210,74,L,L
dulibbo01,Bob,Duliba,Robert John,180,70,R,R
dumatph01,Phil,Dumatrait,Phillip Anthony,210,74,R,L
dumonge01,George,Dumont,George Henry,163,71,R,R
dumouda01,Dan,Dumoulin,Daniel Lynn,175,72,R,R
dumovni01,Nick,Dumovich,Nicholas,170,72,L,L
dunbama01,Matt,Dunbar,Matthew Marshall,170,72,L,L
dunbato01,Tom,Dunbar,Thomas Jerome,192,74,L,L
duncach01,Chris,Duncan,Christopher Edwin,210,77,L,R
duncaco01,Courtney,Duncan,Courtney Demond,185,72,L,R
duncada01,Dave,Duncan,David Edwin,190,74,R,R
duncaje01,Jeff,Duncan,Jeffrey Matthew,180,74,L,L
duncaji01,Jim,Duncan,James William,140,68,R,R
duncama01,Mariano,Duncan,Mariano,160,72,R,R
duncapa01,Pat,Duncan,Louis Baird,170,69,R,R
duncash01,Shelley,Duncan,David Shelley,215,77,R,R
duncata01,Taylor,Duncan,Taylor McDowell,170,72,R,R
duncave01,Vern,Duncan,Vernon Van Duke,155,69,L,R
dundoed01,Ed,Dundon,Edward Joseph,170,72,,R
dundogu01,Gus,Dundon,Augustus Joseph,165,70,R,R
dunegji01,Jim,Dunegan,James William,205,73,R,R
dungasa01,Sam,Dungan,Samuel Morrison,180,71,R,
dunhale01,Lee,Dunham,Leland Huffield,185,71,L,L
dunhawi01,Wiley,Dunham,Henry Houston,180,73,,
dunklda01,Davey,Dunkle,Edward Perks,220,74,B,R
dunlabi01,Bill,Dunlap,William James,170,71,R,R
dunlafr01,Fred,Dunlap,Frederick C.,165,68,R,R
dunlagr01,Grant,Dunlap,Grant Lester,180,74,R,R
dunleja01,Jack,Dunleavy,John Francis,167,66,L,L
dunloge01,George,Dunlop,George Henry,170,70,R,R
dunnad01,Adam,Dunn,Adam Troy,285,78,L,R
dunnemi01,Mike,Dunne,Michael Dennis,190,76,R,R
dunnian01,Andy,Dunning,Andrew Jackson,175,72,R,R
dunnija01,Jake,Dunning,Jake Austin,190,76,R,R
dunnist01,Steve,Dunning,Steven John,205,74,R,R
dunnja01,Jack,Dunn,John Joseph,,69,R,R
dunnji01,Jim,Dunn,James William,185,72,R,R
dunnjo01,Joe,Dunn,Joseph Edward,160,69,R,R
dunnmi01,Mike,Dunn,Michael GLen,205,72,L,L
dunnro01,Ron,Dunn,Ronald Ray,180,71,R,R
dunnsc01,Scott,Dunn,Scott Allen,180,75,R,R
dunnst01,Steve,Dunn,Stephen B.,173,69,L,
dunnst02,Steve,Dunn,Steven Robert,225,76,L,L
dunnto01,Todd,Dunn,Todd Kent,220,77,R,R
dunstsh01,Shawon,Dunston,Shawon Donnell,175,73,R,R
dunwoto01,Todd,Dunwoody,Todd Franklin,190,73,L,L
dupeefr01,Frank,Dupee,Frank Oliver,200,73,,R
dupremi01,Mike,Dupree,Michael Dennis,185,73,R,R
duranda01,Dan,Duran,Daniel James,190,71,L,L
durange01,German,Duran,German,185,70,R,R
duranlu01,Luis,Durango,Luis A.,155,69,B,R
duranmi01,Mike,Durant,Michael Joseph,200,74,R,R
duranro01,Roberto,Duran,Roberto Alejandro,167,72,L,L
durazer01,Erubiel,Durazo,Erubiel,240,75,L,L
durbich01,Chad,Durbin,Chad Griffin,225,74,R,R
durbijd01,J. D.,Durbin,Joseph Adam,210,72,R,R
durbiki01,Kid,Durbin,Blaine Alphonsus,155,68,L,L
durenry01,Ryne,Duren,Rinold George,190,74,R,R
durhabu01,Bull,Durham,Louis Staub,,70,R,R
durhado01,Don,Durham,Donald Gary,170,72,R,R
durhaed01,Ed,Durham,Edward Fant,170,71,L,R
durhajo01,James,Durham,James Garfield,175,72,R,R
durhajo02,Joe,Durham,Joseph Vann,186,73,R,R
durhale01,Leon,Durham,Leon,185,73,L,L
durhara01,Ray,Durham,Ray,170,68,B,R
durnbbo01,Bobby,Durnbaugh,Robert Eugene,170,68,R,R
durnige01,George,Durning,George Dewey,175,71,R,R
durniri01,Rich,Durning,Richard Knott,178,74,L,L
durocja01,Jayson,Durocher,Jayson Paul,195,75,R,R
durocle01,Leo,Durocher,Leo Ernest,160,70,R,R
durrere01,Red,Durrett,Elmer Cable,170,70,L,L
durritr01,Trent,Durrington,Trent John,185,70,R,R
durstce01,Cedric,Durst,Cedric Montgomery,160,71,L,L
duryeje01,Jesse,Duryea,James Newton,175,70,R,R
dusaker01,Erv,Dusak,Ervin Frank,185,74,R,R
duserca01,Carl,Duser,Carl Robert,175,73,L,L
dustabo01,Bob,Dustal,Robert Andrew,172,72,R,R
duvalmi01,Mike,Duvall,Michael Alan,185,72,R,L
duzenbi01,Bill,Duzen,William George,165,71,R,R
dwighal01,Al,Dwight,Albert Ward,,,,
dwyerch01,Chris,Dwyer,Christopher Paul,210,75,R,L
dwyerdo01,Joe,Dwyer,Joseph Michael,186,69,L,L
dwyerfr01,Frank,Dwyer,John Francis,145,68,R,R
dwyerji01,Jim,Dwyer,James Edward,165,70,L,L
dwyerjo01,John,Dwyer,John E.,,,,
dybzije01,Jerry,Dybzinski,Jerome Mathew,180,74,R,R
dyckji01,Jim,Dyck,James Robert,200,74,R,R
dyeje01,Jermaine,Dye,Jermaine Terrell,210,76,R,R
dyerbe01,Ben,Dyer,Benjamin Franklin,170,70,R,R
dyerdu01,Duffy,Dyer,Don Robert,187,72,R,R
dyered01,Eddie,Dyer,Edwin Hawley,168,71,L,L
dyermi01,Mike,Dyer,Michael Lawrence,195,75,R,R
dygerji01,Jimmy,Dygert,James Henry,158,70,R,R
dykesji01,Jimmy,Dykes,James Joseph,185,69,R,R
dykhora01,Radhames,Dykhoff,Radhames Alviro,205,72,L,L
dykstle01,Lenny,Dykstra,Leonard Kyle,160,70,L,L
dylerjo01,John,Dyler,John F.,,,,
dysonja01,Jarrod,Dyson,Jarrod Martel,160,69,L,R
dysonsa01,Sam,Dyson,Samuel Isaac,210,73,R,R
eaddydo01,Don,Eaddy,Donald Johnson,165,71,R,R
eaganbi01,Bill,Eagan,William,,,,
eagantr01,Truck,Eagan,Charles Eugene,190,71,R,R
eaglebi01,Bill,Eagle,William Lycurgus,,,,
eaklech01,Charlie,Eakle,Charles Emory,,,,
earlear01,Arnold,Earley,Arnold Carl,195,73,L,L
earlebi01,Billy,Earle,William Moffat,170,70,R,R
earlebi02,Bill,Earley,William Albert,200,76,R,L
earleto01,Tom,Earley,Thomas Francis Aloysius,180,72,R,R
earlho01,Howard,Earl,Howard J.,180,74,,
earlsc01,Scott,Earl,William Scott,165,71,R,R
earlyja01,Jake,Early,Jacob Willard,168,71,L,R
earnsge01,George,Earnshaw,George Livingston,210,76,R,R
easleda01,Damion,Easley,Jacinto Damion,155,71,R,R
easlelo01,Logan,Easley,Kenneth Logan,185,73,R,R
easlemi01,Mike,Easler,Michael Anthony,190,72,L,R
easonma01,Mal,Eason,Malcolm Wayne,175,72,R,R
eastca01,Carl,East,Carlton William,178,74,L,R
eastehe01,Henry,Easterday,Henry Propert,145,66,R,R
easteja01,Jamie,Easterly,James Morris,180,69,L,L
eastelu01,Luke,Easter,Luscious Luke,240,76,L,R
eastepa01,Paul,Easterling,Paul,180,71,R,R
eastero01,Roy,Easterwood,Roy Charles,196,72,R,R
eastete01,Ted,Easterly,Theodore Harrison,165,68,L,R
eastha01,Harry,East,Harry H.,,,,
easthu01,Hugh,East,Gordon Hugh,185,74,R,R
eastoja01,Jack,Easton,John S.,,,,
eastojo01,John,Easton,John David,185,74,R,R
eastwra01,Rawly,Eastwick,Rawlins Jackson,180,75,R,R
eatonad01,Adam,Eaton,Adam Thomas,190,74,R,R
eatonad02,Adam,Eaton,Adam C.,185,68,L,L
eatoncr01,Craig,Eaton,Craig,175,71,R,R
eatonze01,Zeb,Eaton,Zebulon Vance,185,70,R,R
eavega01,Gary,Eave,Gary Louis,200,76,R,R
eavesva01,Vallie,Eaves,Vallie Ennis,180,74,R,R
eayrsed01,Eddie,Eayrs,Edwin,160,67,L,L
ebbetch99,Charlie,Ebbets,Charles Hercules,,,,
ebertde01,Derrin,Ebert,Derrin Lee,200,75,R,L
ebrighi01,Hi,Ebright,Hiram C.,180,69,R,R
eccleha01,Harry,Eccles,Harry Josiah,170,74,L,L
echevan01,Angel,Echevarria,Angel Santos,215,76,R,R
echoljo01,Johnny,Echols,John Gresham,175,70,R,R
eckener01,Eric,Eckenstahler,Eric Ryan,210,79,L,L
eckeral01,Al,Eckert,Albert George,174,70,L,L
eckerch01,Charlie,Eckert,Charles William,165,70,R,R
eckerde01,Dennis,Eckersley,Dennis Lee,190,74,R,R
eckhaox01,Ox,Eckhardt,Oscar George,185,73,L,R
eckstda01,David,Eckstein,David Mark,170,66,R,R
eddych01,Chris,Eddy,Christopher Mark,200,75,L,L
eddydo01,Don,Eddy,Donald Eugene,170,71,R,L
eddyst01,Steve,Eddy,Steven Allen,185,74,R,R
edeleed01,Ed,Edelen,Edward Joseph,191,72,R,R
edelejo01,Joe,Edelen,Benny Joe,165,72,R,R
edelmjo01,John,Edelman,John Rogers,185,75,R,R
edench01,Charlie,Eden,Charles M.,168,,L,L
edenfke01,Ken,Edenfield,Kenneth Edward,165,73,R,R
edenmi01,Mike,Eden,Edward Michael,170,70,B,R
edensto01,Tom,Edens,Thomas Patrick,185,75,R,R
edgebu01,Butch,Edge,Claude Lee,203,75,R,R
edgerbi01,Bill,Edgerton,William Albert,185,74,L,L
edginjo01,Josh,Edgin,Joshua Wayne,225,73,L,L
edingst01,Stump,Edington,Jacob Frank,170,68,L,L
edlefst01,Steve,Edlefsen,Steven Bradley,195,74,R,R
edlerda01,Dave,Edler,David Delmer,185,72,R,R
edmonbo01,Bob,Edmundson,Robert E.,185,71,R,R
edmonbr01,Brian,Edmondson,Brian Christopher,165,74,R,R
edmoned01,Eddie,Edmonson,Earl Edward,175,72,L,R
edmonge01,George,Edmondson,George Henderson,179,73,R,R
edmonji01,Jim,Edmonds,James Patrick,190,73,L,L
edmonpa01,Paul,Edmondson,Paul Michael,195,77,R,R
edmonsa01,Sam,Edmonston,Samuel Sherwood,185,71,L,L
edwar01,,Edwards,,,,,
edwarbr01,Bruce,Edwards,Charles Bruce,180,68,R,R
edwarda01,Dave,Edwards,David Leonard,170,72,R,R
edwardo01,Doc,Edwards,Howard Rodney,215,74,R,R
edwarfo01,Foster,Edwards,Foster Hamilton,175,75,R,R
edwarha01,Hank,Edwards,Henry Albert,190,72,L,L
edwarji01,James,Edwards,James Corbette,185,74,R,L
edwarjo01,Johnny,Edwards,John Alban,220,76,L,R
edwarma01,Marshall,Edwards,Marshall Lynn,157,69,L,L
edwarmi01,Mike,Edwards,Michael Lewis,154,70,R,R
edwarmi02,Mike,Edwards,Michael Donald,180,73,R,R
edwarra01,Ralph,Edwards,Ralph Strunk,165,69,R,R
edwarsh01,Sherman,Edwards,Sherman Stanley,165,72,R,R
edwarwa01,Wayne,Edwards,Wayne Maurice,185,77,L,L
eellsha01,Harry,Eells,Harry Archibald,195,73,R,R
eenhoro01,Robert,Eenhoorn,Robert Franciscus,170,75,R,R
eganbe01,Ben,Egan,Arthur Augustus,195,72,R,R
egandi01,Dick,Egan,Richard Joseph,162,71,R,R
egandi02,Dick,Egan,Richard Wallis,193,76,L,L
eganji01,Jim,Egan,James K.,,,,L
eganri01,Jack,Egan,John Joseph,176,72,,R
eganto01,Tom,Egan,Thomas Patrick,218,76,R,R
eganwi01,Wish,Egan,Aloysius Jerome,185,75,R,R
egberja01,Jack,Egbert,John Edward,220,75,L,R
eggerel01,Mose,Eggert,Elmer Albert,160,69,R,R
eggleda01,Dave,Eggler,David Daniel,165,69,R,R
eglofbr01,Bruce,Egloff,Bruce Edward,215,74,R,R
ehmkeho01,Howard,Ehmke,Howard Jonathan,190,75,R,R
ehretre01,Red,Ehret,Philip Sydney,175,72,R,R
ehrharu01,Rube,Ehrhardt,Welton Claude,190,74,R,R
eibelha01,Hack,Eibel,Henry Hack,220,71,L,L
eicheju01,Juan,Eichelberger,Juan Tyrone,195,74,R,R
eichhma01,Mark,Eichhorn,Mark Anthony,200,76,R,R
eichrik01,Ike,Eichrodt,Frederick George,167,71,R,R
eilanda01,Dave,Eiland,David William,210,75,R,R
eilerda01,Dave,Eilers,David Louis,188,71,R,R
einerda01,Darrell,Einertson,Darrell Lee,190,74,R,R
eischjo01,Joey,Eischen,Joseph Raymond,190,73,L,L
eisenha01,Harry,Eisenstat,Harry,185,71,L,L
eisenja01,Jake,Eisenhart,Jacob Henry,195,75,L,L
eisenji01,Jim,Eisenreich,James Michael,180,71,L,L
eiteled01,Ed,Eiteljorge,Edward Henry,190,74,R,R
ekstrmi01,Mike,Ekstrom,Michael Robert,190,72,R,R
eland01,,Eland,,,,,
elartsc01,Scott,Elarton,Vincent Scott,240,79,R,R
elberki01,Kid,Elberfeld,Norman Arthur,158,67,R,R
elbersc01,Scott,Elbert,Timothy Scott,220,74,L,L
elderda01,Dave,Elder,David Matthew,180,72,R,R
elderge01,George,Elder,George Rezin,180,71,L,R
elderhe01,Heinie,Elder,Henry Knox,200,74,L,L
eldrebr01,Brad,Eldred,Bradley Ross,270,78,R,R
eldreca01,Cal,Eldred,Calvin John,215,76,R,R
eliale01,Lee,Elia,Lee Constantine,175,71,R,R
elkope01,Pete,Elko,Peter,185,71,R,R
ellamro01,Roy,Ellam,Roy,203,70,R,R
ellerfr01,Frank,Ellerbe,Francis Rogers,165,70,R,R
ellerho01,Hod,Eller,Horace Owen,185,71,R,R
ellicjo01,Joe,Ellick,Joseph J.,162,70,,
ellinbr01,Bruce,Ellingsen,Harold Bruce,180,72,L,L
ellioal01,Allen,Elliott,Allen Clifford,170,72,L,R
elliobo01,Bob,Elliott,Robert Irving,185,72,R,R
ellioca01,Carter,Elliott,Carter Ward,165,71,L,R
elliocl01,Claude,Elliott,Claude Judson,190,72,R,R
elliodo01,Donnie,Elliott,Donald Glenn,190,76,R,R
ellioge01,Gene,Elliott,Eugene Burninghaus,150,67,L,R
elliogl01,Glenn,Elliott,Herbert Glenn,170,70,B,L
ellioha01,Hal,Elliott,Harold William,170,73,R,R
ellioha02,Harry,Elliott,Harry Lewis,175,69,R,R
ellioju01,Jumbo,Elliott,James Thomas,235,75,R,L
elliola01,Larry,Elliot,Lawrence Lee,200,74,L,L
elliora01,Randy,Elliott,Randy Lee,190,74,R,R
ellioro01,Rowdy,Elliott,Harold Bell,160,69,R,R
ellisaj01,A. J.,Ellis,Andrew James,220,75,R,R
ellisba01,Babe,Ellison,Herbert Spencer,170,71,R,R
ellisbe01,Ben,Ellis,Alfred Benjamin,166,70,,
ellisdo01,Dock,Ellis,Dock Phillip,205,75,B,R
ellisge01,George,Ellison,George Russell,185,75,R,R
ellisja01,Jason,Ellison,Jason Jerome,180,70,R,R
ellisji01,Jim,Ellis,James Russell,185,74,R,L
ellisjo01,John,Ellis,John Charles,225,74,R,R
ellisma01,Mark,Ellis,Mark William,190,70,R,R
ellisro01,Rob,Ellis,Robert Walter,180,71,R,R
ellisro02,Robert,Ellis,Robert Randolph,220,77,R,R
ellisru01,Rube,Ellis,George William,170,72,L,L
ellissa01,Sammy,Ellis,Samuel Joseph,175,73,L,R
ellsbja01,Jacoby,Ellsbury,Jacoby McCabe,195,73,L,L
ellswdi01,Dick,Ellsworth,Richard Clark,180,75,L,L
ellswst01,Steve,Ellsworth,Steven Clark,220,80,R,R
elmorja01,Jake,Elmore,Jacob,185,69,R,R
elmorve01,Verdo,Elmore,Verdo Wilson,185,71,L,R
elshro01,Roy,Elsh,Eugene Raybold,165,69,R,R
elsteke01,Kevin,Elster,Kevin Daniel,180,74,R,R
elstodo01,Don,Elston,Donald Ray,165,72,R,R
elvirna01,Narciso,Elvira,Narciso Chicho,160,70,L,L
elybo01,Bones,Ely,William Frederick,155,73,R,R
elyha01,Harry,Ely,Harry,,,,
elyjo01,John,Ely,John Daniel,200,74,R,R
emausbr01,Brad,Emaus,Bradley Mark,205,72,R,R
embreal01,Alan,Embree,Alan Duane,185,74,L,L
embrere01,Red,Embree,Charles Willard,165,72,R,R
embresl01,Slim,Embrey,Charles Akin,184,74,R,R
emersch01,Chester,Emerson,Chester Arthur,165,68,L,R
emeryca01,Cal,Emery,Calvin Wayne,205,74,L,L
emerysp01,Spoke,Emery,Herrick Smith,165,69,R,R
emigch01,Charlie,Emig,Charles Henry,,74,R,L
emmerbo01,Bob,Emmerich,Robert George,155,63,R,R
emmerfr01,Frank,Emmer,Frank William,150,68,R,R
emmersl01,Slim,Emmerich,William Peter,170,73,R,R
emslibo01,Bob,Emslie,Robert Daniel,180,71,R,R
encaran01,Angelo,Encarnacion,Angelo Benjamin,180,68,R,R
encared01,Edwin,Encarnacion,Edwin Elpidio,230,74,R,R
encarju01,Juan,Encarnacion,Juan de Dios,160,74,R,R
encarlu01,Luis,Encarnacion,Luis Martin Lora,178,70,R,R
encarma01,Mario,Encarnacion,Mario,210,74,R,R
endertr01,Trevor,Enders,Trevor Hale,205,73,R,L
endicbi01,Bill,Endicott,William Franklin,175,71,L,L
engeljo01,Joe,Engel,Joseph William,183,73,R,L
engelst01,Steve,Engel,Steven Michael,216,75,R,L
englech01,Charlie,Engle,Charlie August,145,68,R,R
englecl01,Clyde,Engle,Arthur Clyde,190,70,R,R
engleda01,Dave,Engle,Ralph David,210,75,R,R
engleri01,Rick,Engle,Richard Douglas,181,71,R,L
englich01,Charlie,English,Charles Dewie,160,69,R,R
engligi01,Gil,English,Gilbert Raymond,180,71,R,R
englije01,Jesse,English,Jesse Logan,220,75,L,L
engliwo01,Woody,English,Elwood George,155,70,R,R
ennisde01,Del,Ennis,Delmer,195,72,R,R
ennisjo01,John,Ennis,John Wayne,220,77,R,R
ennisru01,Russ,Ennis,Russell Elwood,160,71,R,R
enrigba01,Barry,Enright,Barry Ryan,220,75,R,R
enrigge01,George,Enright,George Albert,175,71,R,R
enrigja01,Jack,Enright,Jackson Percy,177,71,R,R
ensbemo01,Morgan,Ensberg,Morgan Paul,210,74,R,R
ensje01,Jewel,Ens,Jewel Winklemeyer,165,70,R,R
ensmu01,Mutz,Ens,Anton,180,73,L,L
enwrich01,Charlie,Enwright,Charles Massey,,70,L,R
enyarte01,Terry,Enyart,Terry Gene,190,74,R,L
enzenja01,Jack,Enzenroth,Clarence Herman,164,70,R,R
enzmajo01,Johnny,Enzmann,John,165,70,R,R
eovalna01,Nathan,Eovaldi,Nathan Edward,210,74,R,R
epparji01,Jim,Eppard,James Gerhard,180,74,L,L
epperal01,Al,Epperly,Albert Paul,194,74,L,R
eppleco01,Cody,Eppley,Cody Allen,205,77,R,R
eppsau01,Aubrey,Epps,Aubrey Lee,170,70,R,R
eppsha01,Hal,Epps,Harold Franklin,175,72,L,L
epstemi01,Mike,Epstein,Michael Peter,230,75,L,L
erardgr01,Greg,Erardi,Joseph Gregory,190,73,R,R
erauted01,Eddie,Erautt,Edward Lorenz Sebastian,185,71,R,R
erautjo01,Joe,Erautt,Joseph Michael,175,69,R,R
erdosto01,Todd,Erdos,Todd Michael,205,73,R,R
erickdo01,Don,Erickson,Donald Lee,175,72,R,R
ericker01,Eric,Erickson,Eric George Adolph,190,74,R,R
erickha01,Hank,Erickson,Henry Nels,185,73,R,R
erickha02,Hal,Erickson,Harold James,230,77,R,R
erickjo01,John,Ericks,John Edward,220,79,R,R
erickma01,Matt,Erickson,Matt,190,71,L,R
